50 2450
6 21 2
6 22 8
6 23 3
6 24 1
6 25 2
6 26 8
6 27 7
6 28 9
6 29 2
6 30 6
6 31 7
6 32 3
6 33 2
6 34 10
6 35 2
6 36 8
6 37 3
6 38 1
6 39 8
6 40 6
6 41 7
6 42 3
6 43 5
6 44 5
6 45 3
6 46 5
6 47 4
6 48 6
6 49 5
6 50 3
7 1 5
7 2 9
7 3 2
7 4 5
7 5 10
7 6 1
7 8 2
7 9 9
7 10 7
7 11 2
7 12 7
7 13 6
7 14 10
7 15 1
7 16 7
7 17 9
7 18 2
7 19 2
7 20 6
7 21 2
7 22 5
7 23 7
7 24 6
7 25 5
7 26 3
7 27 3
7 28 9
7 29 7
7 30 2
7 31 2
7 32 1
7 33 3
7 34 6
7 35 5
7 36 2
7 37 7
7 38 8
7 39 4
7 40 10
7 41 2
7 42 5
7 43 7
7 44 1
7 45 8
7 46 10
7 47 2
7 48 7
7 49 10
7 50 9
8 1 2
8 2 8
8 3 2
8 4 7
8 5 4
8 6 3
8 7 8
8 9 10
8 10 2
8 11 9
8 12 1
8 13 4
8 14 5
8 15 9
8 16 10
8 17 6
8 18 3
8 19 8
8 20 4
8 21 5
8 22 1
8 23 3
8 24 3
8 25 4
8 26 7
8 27 7
8 28 9
8 29 4
8 30 8
8 31 10
8 32 2
8 33 4
8 34 4
8 35 5
8 36 6
8 37 10
8 38 2
8 39 9
8 40 4
8 41 3
8 42 3
8 43 3
8 44 6
8 45 7
8 46 3
8 47 1
8 48 6
8 49 2
8 50 9
9 1 6
9 2 1
9 3 7
9 4 5
9 5 5
9 6 10
9 7 7
9 8 3
9 10 5
9 11 4
9 12 8
9 13 7
9 14 1
9 15 9
9 16 5
9 17 6
9 18 4
9 19 5
9 20 10
9 21 8
9 22 9
9 23 3
9 24 5
9 25 1
9 26 2
9 27 4
9 28 8
9 29 1
9 30 4
9 31 7
9 32 9
9 33 8
9 34 1
9 35 9
9 36 3
9 37 7
9 38 7
9 39 4
9 40 1
9 41 2
9 42 6
9 43 2
9 44 5
9 45 4
9 46 1
9 47 7
9 48 4
9 49 3
9 50 2
10 1 9
10 2 8
10 3 9
10 4 10
10 5 7
10 6 4
10 7 9
10 8 5
10 9 6
10 11 9
10 12 10
10 13 8
10 14 9
10 15 7
10 16 10
10 17 5
10 18 9
10 19 1
10 20 9
10 21 3
10 22 1
10 23 9
10 24 9
10 25 1
10 26 2
10 27 4
10 28 4
10 29 7
10 30 1
10 31 4
10 32 7
10 33 1
10 34 3
10 35 5
10 36 4
10 37 7
10 38 7
10 39 2
10 40 9
10 41 2
10 42 5
10 43 7
10 44 10
10 45 6
10 46 3
10 47 10
10 48 5
10 49 5
10 50 6
11 1 6
11 2 7
11 3 2
11 4 6
11 5 8
11 6 3
11 7 2
11 8 10
11 9 5
11 10 10
11 12 10
11 13 7
11 14 8
11 15 8
11 16 6
11 17 2
11 18 7
11 19 3
11 20 1
11 21 9
11 22 3
11 23 1
11 24 7
11 25 8
11 26 4
11 27 4
11 28 8
11 29 7
11 30 4
11 31 3
11 32 10
11 33 2
11 34 1
11 35 4
11 36 10
11 37 6
11 38 10
11 39 4
11 40 4
11 41 3
11 42 10
11 43 1
11 44 10
11 45 10
11 46 8
11 47 7
11 48 1
11 49 4
11 50 7
12 1 1
12 2 1
12 3 7
12 4 1
12 5 9
12 6 6
12 7 8
12 8 10
12 9 3
12 10 5
12 11 4
12 13 4
12 14 9
12 15 6
12 16 4
12 17 6
12 18 2
12 19 2
12 20 4
12 21 8
12 22 8
12 23 10
12 24 1
12 25 6
12 26 7
12 27 3
12 28 1
12 29 4
12 30 8
12 31 4
12 32 1
12 33 6
12 34 3
12 35 6
12 36 3
12 37 4
12 38 8
12 39 6
12 40 2
12 41 5
12 42 10
12 43 2
12 44 9
12 45 7
12 46 5
12 47 6
12 48 7
12 49 4
12 50 3
13 1 3
13 2 7
13 3 10
13 4 6
13 5 2
13 6 2
13 7 2
13 8 3
13 9 10
13 10 2
13 11 5
13 12 1
13 14 8
13 15 6
13 16 6
13 17 5
13 18 3
13 19 7
13 20 2
13 21 10
13 22 10
13 23 8
13 24 5
13 25 5
13 26 8
13 27 5
13 28 5
13 29 7
13 30 9
13 31 6
13 32 7
13 33 5
13 34 10
13 35 5
13 36 10
13 37 8
13 38 4
13 39 10
13 40 10
13 41 7
13 42 10
13 43 7
13 44 3
13 45 3
13 46 7
13 47 9
13 48 3
13 49 1
13 50 5
14 1 2
14 2 4
14 3 5
14 4 1
14 5 3
14 6 6
14 7 4
14 8 2
14 9 9
14 10 6
14 11 10
14 12 9
14 13 6
14 15 2
14 16 5
14 17 8
14 18 5
14 19 4
14 20 5
14 21 8
14 22 7
14 23 6
14 24 4
14 25 6
14 26 3
14 27 4
14 28 8
14 29 2
14 30 3
14 31 4
14 32 2
14 33 4
14 34 10
14 35 4
14 36 10
14 37 10
14 38 4
14 39 9
14 40 7
14 41 7
14 42 7
14 43 7
14 44 6
14 45 10
14 46 9
14 47 7
14 48 2
14 49 2
14 50 7
15 1 7
15 2 9
15 3 6
15 4 2
15 5 3
15 6 7
15 7 2
15 8 10
15 9 5
15 10 10
15 11 7
15 12 5
15 13 8
15 14 6
15 16 5
15 17 1
15 18 2
15 19 9
15 20 9
15 21 2
15 22 5
15 23 7
15 24 4
15 25 4
15 26 7
15 27 5
15 28 6
15 29 6
15 30 3
15 31 3
15 32 1
15 33 3
15 34 8
15 35 4
15 36 5
15 37 5
15 38 8
15 39 4
15 40 7
15 41 10
15 42 9
15 43 9
15 44 6
15 45 6
15 46 7
15 47 5
15 48 8
15 49 3
15 50 9
16 1 2
16 2 8
16 3 8
16 4 8
16 5 4
16 6 10
16 7 10
16 8 4
16 9 4
16 10 3
16 11 10
16 12 3
16 13 6
16 14 2
16 15 9
16 17 7
16 18 1
16 19 8
16 20 5
16 21 6
16 22 9
16 23 9
16 24 3
16 25 4
16 26 7
16 27 7
16 28 4
16 29 2
16 30 3
16 31 6
16 32 4
16 33 1
16 34 10
16 35 1
16 36 10
16 37 4
16 38 10
16 39 6
16 40 7
16 41 8
16 42 5
16 43 7
16 44 8
16 45 1
16 46 10
16 47 8
16 48 1
16 49 5
16 50 4
17 1 5
17 2 1
17 3 3
17 4 8
17 5 9
17 6 5
17 7 4
17 8 9
17 9 6
17 10 8
17 11 6
17 12 6
17 13 9
17 14 3
17 15 6
17 16 3
17 18 3
17 19 5
17 20 7
17 21 10
17 22 1
17 23 2
17 24 7
17 25 6
17 26 4
17 27 3
17 28 6
17 29 4
17 30 4
17 31 2
17 32 4
17 33 7
17 34 7
17 35 7
17 36 3
17 37 3
17 38 1
17 39 10
17 40 4
17 41 10
17 42 9
17 43 7
17 44 3
17 45 4
17 46 8
17 47 2
17 48 1
17 49 7
17 50 1
18 1 10
18 2 5
18 3 5
18 4 2
18 5 1
18 6 4
18 7 4
18 8 8
18 9 9
18 10 10
18 11 2
18 12 7
18 13 10
18 14 4
18 15 4
18 16 7
18 17 6
18 19 3
18 20 9
18 21 10
18 22 5
18 23 7
18 24 2
18 25 3
18 26 10
18 27 7
18 28 7
18 29 4
18 30 5
18 31 5
18 32 5
18 33 1
18 34 2
18 35 8
18 36 10
18 37 10
18 38 7
18 39 4
18 40 3
18 41 5
18 42 7
18 43 3
18 44 7
18 45 9
18 46 7
18 47 2
18 48 9
18 49 5
18 50 4
19 1 10
19 2 5
19 3 5
19 4 6
19 5 5
19 6 9
19 7 6
19 8 2
19 9 5
19 10 1
19 11 6
19 12 10
19 13 1
19 14 1
19 15 4
19 16 8
19 17 1
19 18 7
19 20 4
19 21 9
19 22 3
19 23 5
19 24 6
19 25 3
19 26 10
19 27 8
19 28 7
19 29 9
19 30 10
19 31 5
19 32 8
19 33 10
19 34 5
19 35 8
19 36 5
19 37 1
19 38 4
19 39 7
19 40 5
19 41 9
19 42 6
19 43 10
19 44 3
19 45 1
19 46 10
19 47 7
19 48 4
19 49 5
19 50 1
20 1 1
20 2 4
20 3 7
20 4 9
20 5 6
20 6 8
20 7 1
20 8 8
20 9 3
20 10 3
20 11 10
20 12 1
20 13 1
20 14 4
20 15 6
20 16 10
20 17 2
20 18 1
20 19 8
20 21 2
20 22 9
20 23 10
20 24 4
20 25 8
20 26 3
20 27 10
20 28 6
20 29 2
20 30 7
20 31 9
20 32 5
20 33 10
20 34 9
20 35 3
20 36 5
20 37 7
20 38 9
20 39 1
20 40 9
20 41 4
20 42 5
20 43 8
20 44 5
20 45 7
20 46 9
20 47 7
20 48 4
20 49 3
20 50 8
21 1 4
21 2 9
21 3 4
21 4 3
21 5 5
21 6 5
21 7 4
21 8 9
21 9 8
21 10 6
21 11 5
21 12 8
21 13 3
21 14 5
21 15 10
21 16 7
21 17 9
21 18 8
21 19 1
21 20 6
21 22 2
21 23 9
21 24 4
21 25 3
21 26 10
21 27 2
21 28 6
21 29 9
21 30 1
21 31 9
21 32 2
21 33 5
21 34 9
21 35 5
21 36 7
21 37 5
21 38 5
21 39 2
21 40 10
21 41 2
21 42 6
21 43 1
21 44 1
21 45 6
21 46 10
21 47 6
21 48 4
21 49 10
21 50 3
22 1 10
22 2 3
22 3 7
22 4 5
22 5 2
22 6 2
22 7 6
22 8 10
22 9 5
22 10 7
22 11 3
22 12 8
22 13 1
22 14 2
22 15 7
22 16 5
22 17 10
22 18 7
22 19 10
22 20 10
22 21 1
22 23 1
22 24 7
22 25 3
22 26 9
22 27 8
22 28 5
22 29 7
22 30 10
22 31 9
22 32 1
22 33 9
22 34 1
22 35 2
22 36 3
22 37 5
22 38 6
22 39 8
22 40 6
22 41 8
22 42 10
22 43 5
22 44 7
22 45 8
22 46 8
22 47 7
22 48 5
22 49 5
22 50 6
23 1 8
23 2 10
23 3 1
23 4 10
23 5 4
23 6 4
23 7 2
23 8 8
23 9 7
23 10 4
23 11 8
23 12 7
23 13 4
23 14 1
23 15 2
23 16 3
23 17 7
23 18 6
23 19 2
23 20 10
23 21 4
23 22 10
23 24 9
23 25 5
23 26 2
23 27 8
23 28 9
23 29 1
23 30 9
23 31 8
23 32 9
23 33 3
23 34 8
23 35 1
23 36 5
23 37 4
23 38 3
23 39 10
23 40 10
23 41 4
23 42 10
23 43 5
23 44 2
23 45 2
23 46 3
23 47 6
23 48 1
23 49 6
23 50 6
24 1 10
24 2 7
24 3 7
24 4 4
24 5 7
24 6 1
24 7 1
24 8 8
24 9 10
24 10 7
24 11 7
24 12 4
24 13 1
24 14 10
24 15 9
24 16 10
24 17 7
24 18 4
24 19 3
24 20 2
24 21 8
24 22 1
24 23 4
24 25 8
24 26 6
24 27 1
24 28 1
24 29 8
24 30 10
24 31 9
24 32 10
24 33 5
24 34 4
24 35 4
24 36 5
24 37 7
24 38 1
24 39 9
24 40 4
24 41 8
24 42 5
24 43 10
24 44 4
24 45 9
24 46 8
24 47 4
24 48 10
24 49 9
24 50 5
25 1 10
25 2 8
25 3 8
25 4 9
25 5 6
25 6 8
25 7 3
25 8 4
25 9 10
25 10 7
25 11 4
25 12 2
25 13 7
25 14 9
25 15 3
25 16 10
25 17 3
25 18 9
25 19 7
25 20 3
25 21 4
25 22 3
25 23 6
25 24 6
25 26 4
25 27 8
25 28 8
25 29 5
25 30 2
25 31 9
25 32 3
25 33 7
25 34 1
25 35 2
25 36 2
25 37 7
25 38 3
25 39 6
25 40 5
25 41 5
25 42 5
25 43 1
25 44 10
25 45 4
25 46 10
25 47 6
25 48 8
25 49 4
25 50 2
26 1 9
26 2 1
26 3 7
26 4 3
26 5 5
26 6 5
26 7 1
26 8 1
26 9 9
26 10 4
26 11 4
26 12 8
26 13 10
26 14 1
26 15 5
26 16 9
26 17 4
26 18 10
26 19 4
26 20 5
26 21 4
26 22 7
26 23 9
26 24 1
26 25 5
26 27 2
26 28 6
26 29 7
26 30 5
26 31 7
26 32 1
26 33 9
26 34 9
26 35 6
26 36 8
26 37 1
26 38 5
26 39 1
26 40 9
26 41 9
26 42 4
26 43 3
26 44 2
26 45 5
26 46 9
26 47 5
26 48 6
26 49 10
26 50 6
27 1 3
27 2 4
27 3 8
27 4 4
27 5 7
27 6 5
27 7 8
27 8 6
27 9 10
27 10 10
27 11 3
27 12 4
27 13 7
27 14 7
27 15 6
27 16 7
27 17 2
27 18 9
27 19 8
27 20 9
27 21 4
27 22 2
27 23 4
27 24 10
27 25 2
27 26 9
27 28 1
27 29 8
27 30 5
27 31 8
27 32 4
27 33 3
27 34 9
27 35 4
27 36 5
27 37 5
27 38 2
27 39 5
27 40 6
27 41 8
27 42 9
27 43 5
27 44 7
27 45 6
27 46 8
27 47 10
27 48 9
27 49 9
27 50 3
28 1 5
28 2 8
28 3 4
28 4 7
28 5 2
28 6 4
28 7 9
28 8 6
28 9 1
28 10 7
28 11 3
28 12 2
28 13 5
28 14 9
28 15 1
28 16 7
28 17 10
28 18 9
28 19 9
28 20 8
28 21 7
28 22 3
28 23 1
28 24 8
28 25 8
28 26 8
28 27 5
28 29 10
28 30 3
28 31 4
28 32 4
28 33 8
28 34 1
28 35 2
28 36 10
28 37 7
28 38 4
28 39 10
28 40 1
28 41 3
28 42 7
28 43 3
28 44 7
28 45 8
28 46 8
28 47 5
28 48 4
28 49 8
28 50 4
29 1 7
29 2 2
29 3 1
29 4 9
29 5 8
29 6 4
29 7 2
29 8 10
29 9 7
29 10 4
29 11 1
29 12 10
29 13 6
29 14 6
29 15 6
29 16 9
29 17 8
29 18 6
29 19 2
29 20 9
29 21 8
29 22 1
29 23 6
29 24 10
29 25 4
29 26 4
29 27 6
29 28 5
29 30 7
29 31 2
29 32 2
29 33 1
29 34 1
29 35 8
29 36 8
29 37 10
29 38 3
29 39 4
29 40 5
29 41 7
29 42 6
29 43 7
29 44 2
29 45 1
29 46 7
29 47 10
29 48 10
29 49 9
29 50 10
30 1 5
30 2 10
30 3 4
30 4 7
30 5 3
30 6 5
30 7 1
30 8 5
30 9 6
30 10 4
30 11 10
30 12 2
30 13 4
30 14 7
30 15 3
30 16 1
30 17 9
30 18 2
30 19 1
30 20 3
30 21 1
30 22 9
30 23 2
30 24 2
30 25 2
30 26 1
30 27 3
30 28 2
30 29 5
30 31 6
30 32 2
30 33 1
30 34 3
30 35 4
30 36 8
30 37 4
30 38 3
30 39 10
30 40 3
30 41 7
30 42 1
30 43 10
30 44 8
30 45 10
30 46 6
30 47 8
30 48 8
30 49 2
30 50 6
31 1 7
31 2 3
31 3 7
31 4 6
31 5 3
31 6 6
31 7 1
31 8 9
31 9 10
31 10 9
31 11 3
31 12 2
31 13 6
31 14 6
31 15 1
31 16 5
31 17 2
31 18 10
31 19 7
31 20 5
31 21 6
31 22 10
31 23 7
31 24 1
31 25 1
31 26 5
31 27 2
31 28 6
31 29 2
31 30 6
31 32 1
31 33 1
31 34 9
31 35 6
31 36 9
31 37 10
31 38 4
31 39 3
31 40 6
31 41 9
31 42 5
31 43 8
31 44 6
31 45 10
31 46 3
31 47 9
31 48 9
31 49 10
31 50 2
32 1 9
32 2 3
32 3 2
32 4 2
32 5 6
32 6 8
32 7 7
32 8 6
32 9 1
32 10 8
32 11 3
32 12 7
32 13 8
32 14 7
32 15 4
32 16 5
32 17 6
32 18 2
32 19 10
32 20 3
32 21 6
32 22 1
32 23 6
32 24 10
32 25 3
32 26 8
32 27 3
32 28 10
32 29 5
32 30 3
32 31 8
32 33 7
32 34 1
32 35 7
32 36 2
32 37 7
32 38 4
32 39 3
32 40 5
32 41 9
32 42 3
32 43 5
32 44 6
32 45 10
32 46 7
32 47 7
32 48 5
32 49 7
32 50 9
33 1 9
33 2 5
33 3 6
33 4 6
33 5 5
33 6 5
33 7 7
33 8 3
33 9 7
33 10 10
33 11 9
33 12 7
33 13 6
33 14 1
33 15 6
33 16 2
33 17 7
33 18 6
33 19 5
33 20 9
33 21 9
33 22 3
33 23 4
33 24 9
33 25 9
33 26 5
33 27 8
33 28 10
33 29 7
33 30 4
33 31 2
33 32 8
33 34 6
33 35 6
33 36 9
33 37 7
33 38 1
33 39 10
33 40 5
33 41 9
33 42 6
33 43 10
33 44 6
33 45 8
33 46 6
33 47 5
33 48 3
33 49 7
33 50 3
34 1 5
34 2 8
34 3 2
34 4 7
34 5 9
34 6 4
34 7 1
34 8 3
34 9 8
34 10 1
34 11 7
34 12 3
34 13 5
34 14 3
34 15 2
34 16 7
34 17 7
34 18 6
34 19 6
34 20 4
34 21 1
34 22 8
34 23 6
34 24 6
34 25 8
34 26 3
34 27 5
34 28 10
34 29 6
34 30 2
34 31 4
34 32 7
34 33 8
34 35 8
34 36 10
34 37 1
34 38 1
34 39 9
34 40 10
34 41 7
34 42 10
34 43 7
34 44 1
34 45 8
34 46 8
34 47 7
34 48 10
34 49 10
34 50 9
35 1 8
35 2 2
35 3 1
35 4 9
35 5 8
35 6 2
35 7 7
35 8 3
35 9 2
35 10 10
35 11 9
35 12 1
35 13 6
35 14 2
35 15 3
35 16 1
35 17 1
35 18 3
35 19 8
35 20 4
35 21 2
35 22 2
35 23 3
35 24 9
35 25 9
35 26 3
35 27 2
35 28 4
35 29 7
35 30 9
35 31 1
35 32 5
35 33 10
35 34 6
35 36 3
35 37 6
35 38 10
35 39 9
35 40 3
35 41 1
35 42 3
35 43 6
35 44 8
35 45 10
35 46 7
35 47 1
35 48 9
35 49 9
35 50 9
36 1 2
36 2 6
36 3 4
36 4 3
36 5 9
36 6 7
36 7 5
36 8 10
36 9 5
36 10 8
36 11 9
36 12 8
36 13 10
36 14 7
36 15 4
36 16 9
36 17 6
36 18 7
36 19 6
36 20 4
36 21 9
36 22 10
36 23 7
36 24 3
36 25 8
36 26 10
36 27 9
36 28 1
36 29 5
36 30 5
36 31 8
36 32 9
36 33 6
36 34 8
36 35 9
36 37 4
36 38 3
36 39 9
36 40 3
36 41 8
36 42 4
36 43 8
36 44 7
36 45 9
36 46 8
36 47 5
36 48 1
36 49 2
36 50 7
37 1 2
37 2 3
37 3 6
37 4 10
37 5 4
37 6 6
37 7 5
37 8 6
37 9 10
37 10 4
37 11 8
37 12 7
37 13 10
37 14 4
37 15 3
37 16 9
37 17 4
37 18 1
37 19 2
37 20 9
37 21 7
37 22 7
37 23 8
37 24 7
37 25 7
37 26 5
37 27 5
37 28 6
37 29 5
37 30 2
37 31 7
37 32 10
37 33 9
37 34 7
37 35 3
37 36 5
37 38 9
37 39 9
37 40 3
37 41 5
37 42 7
37 43 2
37 44 10
37 45 3
37 46 1
37 47 1
37 48 6
37 49 10
37 50 3
38 1 8
38 2 3
38 3 3
38 4 9
38 5 8
38 6 3
38 7 10
38 8 9
38 9 2
38 10 1
38 11 1
38 12 6
38 13 8
38 14 4
38 15 9
38 16 9
38 17 6
38 18 10
38 19 7
38 20 1
38 21 7
38 22 7
38 23 10
38 24 1
38 25 5
38 26 4
38 27 9
38 28 4
38 29 3
38 30 9
38 31 3
38 32 4
38 33 10
38 34 10
38 35 1
38 36 9
38 37 4
38 39 1
38 40 6
38 41 3
38 42 2
38 43 5
38 44 1
38 45 5
38 46 10
38 47 5
38 48 7
38 49 7
38 50 8
39 1 3
39 2 5
39 3 8
39 4 3
39 5 10
39 6 5
39 7 4
39 8 10
39 9 3
39 10 9
39 11 6
39 12 7
39 13 6
39 14 3
39 15 10
39 16 4
39 17 8
39 18 6
39 19 5
39 20 10
39 21 6
39 22 6
39 23 10
39 24 8
39 25 2
39 26 10
39 27 6
39 28 3
39 29 7
39 30 2
39 31 4
39 32 6
39 33 2
39 34 9
39 35 6
39 36 6
39 37 7
39 38 5
39 40 5
39 41 10
39 42 10
39 43 3
39 44 9
39 45 9
39 46 10
39 47 3
39 48 9
39 49 4
39 50 5
40 1 8
40 2 7
40 3 1
40 4 3
40 5 6
40 6 5
40 7 4
40 8 4
40 9 9
40 10 8
40 11 2
40 12 7
40 13 1
40 14 3
40 15 6
40 16 6
40 17 5
40 18 4
40 19 2
40 20 3
40 21 1
40 22 6
40 23 8
40 24 4
40 25 8
40 26 2
40 27 6
40 28 9
40 29 5
40 30 9
40 31 6
40 32 1
40 33 3
40 34 2
40 35 7
40 36 7
40 37 1
40 38 7
40 39 7
40 41 7
40 42 6
40 43 3
40 44 4
40 45 8
40 46 5
40 47 4
40 48 6
40 49 6
40 50 3
41 1 3
41 2 7
41 3 8
41 4 9
41 5 3
41 6 9
41 7 5
41 8 5
41 9 9
41 10 5
41 11 9
41 12 9
41 13 5
41 14 2
41 15 6
41 16 10
41 17 8
41 18 9
41 19 10
41 20 6
41 21 3
41 22 9
41 23 4
41 24 4
41 25 5
41 26 7
41 27 6
41 28 5
41 29 6
41 30 2
41 31 8
41 32 2
41 33 7
41 34 9
41 35 2
41 36 8
41 37 1
41 38 9
41 39 3
41 40 2
41 42 7
41 43 1
41 44 6
41 45 9
41 46 10
41 47 6
41 48 9
41 49 7
41 50 4
42 1 6
42 2 9
42 3 7
42 4 2
42 5 1
42 6 10
42 7 1
42 8 4
42 9 8
42 10 5
42 11 10
42 12 3
42 13 8
42 14 2
42 15 7
42 16 7
42 17 9
42 18 2
42 19 9
42 20 10
42 21 1
42 22 3
42 23 1
42 24 6
42 25 5
42 26 2
42 27 3
42 28 8
42 29 9
42 30 7
42 31 6
42 32 2
42 33 7
42 34 10
42 35 3
42 36 1
42 37 4
42 38 3
42 39 7
42 40 9
42 41 4
42 43 1
42 44 2
42 45 3
42 46 9
42 47 1
42 48 7
42 49 5
42 50 5
43 1 9
43 2 4
43 3 9
43 4 1
43 5 3
43 6 8
43 7 10
43 8 5
43 9 9
43 10 5
43 11 1
43 12 5
43 13 10
43 14 10
43 15 3
43 16 5
43 17 10
43 18 1
43 19 9
43 20 2
43 21 5
43 22 7
43 23 2
43 24 5
43 25 8
43 26 6
43 27 9
43 28 1
43 29 3
43 30 8
43 31 3
43 32 8
43 33 9
43 34 4
43 35 3
43 36 5
43 37 1
43 38 7
43 39 7
43 40 2
43 41 4
43 42 10
43 44 4
43 45 2
43 46 6
43 47 5
43 48 7
43 49 9
43 50 2
44 1 3
44 2 1
44 3 7
44 4 7
44 5 10
44 6 2
44 7 1
44 8 10
44 9 4
44 10 9
44 11 2
44 12 10
44 13 4
44 14 3
44 15 5
44 16 9
44 17 4
44 18 9
44 19 9
44 20 6
44 21 7
44 22 1
44 23 5
44 24 8
44 25 8
44 26 6
44 27 6
44 28 8
44 29 3
44 30 1
44 31 6
44 32 10
44 33 2
44 34 10
44 35 2
44 36 1
44 37 1
44 38 5
44 39 5
44 40 2
44 41 7
44 42 1
44 43 6
44 45 9
44 46 5
44 47 2
44 48 7
44 49 1
44 50 7
45 1 1
45 2 10
45 3 8
45 4 6
45 5 8
45 6 5
45 7 7
45 8 1
45 9 10
45 10 7
45 11 10
45 12 10
45 13 6
45 14 2
45 15 4
45 16 9
45 17 4
45 18 5
45 19 7
45 20 3
45 21 1
45 22 7
45 23 8
45 24 6
45 25 10
45 26 9
45 27 3
45 28 7
45 29 6
45 30 1
45 31 1
45 32 7
45 33 7
45 34 2
45 35 1
45 36 10
45 37 10
45 38 5
45 39 1
45 40 8
45 41 2
45 42 7
45 43 2
45 44 9
45 46 2
45 47 4
45 48 3
45 49 7
45 50 7
46 1 6
46 2 10
46 3 7
46 4 1
46 5 6
46 6 7
46 7 3
46 8 9
46 9 8
46 10 4
46 11 5
46 12 10
46 13 8
46 14 9
46 15 5
46 16 6
46 17 3
46 18 7
46 19 6
46 20 3
46 21 1
46 22 2
46 23 6
46 24 3
46 25 7
46 26 5
46 27 5
46 28 5
46 29 9
46 30 10
46 31 6
46 32 10
46 33 1
46 34 7
46 35 6
46 36 7
46 37 3
46 38 8
46 39 3
46 40 7
46 41 7
46 42 4
46 43 10
46 44 10
46 45 2
46 47 3
46 48 6
46 49 5
46 50 5
47 1 2
47 2 2
47 3 1
47 4 8
47 5 2
47 6 1
47 7 9
47 8 5
47 9 6
47 10 7
47 11 1
47 12 9
47 13 5
47 14 7
47 15 5
47 16 10
47 17 2
47 18 7
47 19 8
47 20 10
47 21 1
47 22 5
47 23 9
47 24 4
47 25 6
47 26 2
47 27 10
47 28 6
47 29 5
47 30 6
47 31 8
47 32 8
47 33 2
47 34 3
47 35 8
47 36 7
47 37 1
47 38 6
47 39 3
47 40 5
47 41 5
47 42 7
47 43 8
47 44 1
47 45 3
47 46 5
47 48 1
47 49 1
47 50 9
48 1 3
48 2 8
48 3 6
48 4 7
48 5 4
48 6 10
48 7 1
48 8 2
48 9 7
48 10 2
48 11 7
48 12 10
48 13 8
48 14 5
48 15 5
48 16 10
48 17 1
48 18 3
48 19 9
48 20 2
48 21 8
48 22 9
48 23 9
48 24 8
48 25 4
48 26 4
48 27 5
48 28 10
