500 249500
2 210 9
2 211 3
2 212 5
2 213 5
2 214 7
2 215 10
2 216 8
2 217 1
2 218 6
2 219 6
2 220 9
2 221 8
2 222 3
2 223 8
2 224 2
2 225 1
2 226 9
2 227 8
2 228 9
2 229 2
2 230 8
2 231 2
2 232 9
2 233 9
2 234 8
2 235 5
2 236 9
2 237 8
2 238 9
2 239 4
2 240 8
2 241 5
2 242 5
2 243 5
2 244 5
2 245 2
2 246 8
2 247 6
2 248 10
2 249 7
2 250 2
2 251 2
2 252 7
2 253 5
2 254 1
2 255 10
2 256 7
2 257 4
2 258 2
2 259 9
2 260 5
2 261 10
2 262 9
2 263 6
2 264 6
2 265 2
2 266 2
2 267 9
2 268 1
2 269 4
2 270 10
2 271 8
2 272 2
2 273 2
2 274 2
2 275 5
2 276 7
2 277 3
2 278 3
2 279 1
2 280 9
2 281 3
2 282 8
2 283 3
2 284 8
2 285 6
2 286 1
2 287 2
2 288 8
2 289 1
2 290 6
2 291 8
2 292 3
2 293 2
2 294 8
2 295 5
2 296 6
2 297 2
2 298 5
2 299 8
2 300 3
2 301 5
2 302 9
2 303 8
2 304 4
2 305 6
2 306 10
2 307 2
2 308 5
2 309 8
2 310 9
2 311 2
2 312 2
2 313 2
2 314 5
2 315 9
2 316 1
2 317 5
2 318 4
2 319 8
2 320 8
2 321 8
2 322 6
2 323 9
2 324 4
2 325 3
2 326 7
2 327 9
2 328 4
2 329 8
2 330 4
2 331 8
2 332 5
2 333 5
2 334 7
2 335 5
2 336 1
2 337 6
2 338 10
2 339 9
2 340 9
2 341 4
2 342 5
2 343 9
2 344 8
2 345 9
2 346 5
2 347 4
2 348 2
2 349 8
2 350 10
2 351 4
2 352 2
2 353 4
2 354 4
2 355 3
2 356 4
2 357 7
2 358 9
2 359 4
2 360 3
2 361 1
2 362 9
2 363 10
2 364 5
2 365 7
2 366 9
2 367 3
2 368 8
2 369 5
2 370 9
2 371 4
2 372 6
2 373 1
2 374 1
2 375 5
2 376 3
2 377 6
2 378 8
2 379 3
2 380 7
2 381 6
2 382 6
2 383 6
2 384 3
2 385 2
2 386 4
2 387 7
2 388 2
2 389 1
2 390 9
2 391 3
2 392 10
2 393 2
2 394 1
2 395 10
2 396 1
2 397 6
2 398 9
2 399 4
2 400 9
2 401 6
2 402 4
2 403 2
2 404 4
2 405 4
2 406 6
2 407 7
2 408 4
2 409 8
2 410 2
2 411 5
2 412 1
2 413 1
2 414 5
2 415 2
2 416 10
2 417 1
2 418 3
2 419 5
2 420 7
2 421 3
2 422 2
2 423 9
2 424 8
2 425 4
2 426 3
2 427 4
2 428 3
2 429 2
2 430 1
2 431 9
2 432 7
2 433 4
2 434 5
2 435 7
2 436 5
2 437 3
2 438 4
2 439 1
2 440 8
2 441 9
2 442 1
2 443 2
2 444 6
2 445 8
2 446 6
2 447 6
2 448 1
2 449 9
2 450 1
2 451 5
2 452 9
2 453 2
2 454 3
2 455 9
2 456 9
2 457 4
2 458 1
2 459 1
2 460 4
2 461 6
2 462 7
2 463 9
2 464 4
2 465 6
2 466 1
2 467 7
2 468 2
2 469 6
2 470 6
2 471 7
2 472 1
2 473 4
2 474 3
2 475 6
2 476 2
2 477 3
2 478 6
2 479 1
2 480 3
2 481 5
2 482 5
2 483 5
2 484 3
2 485 9
2 486 8
2 487 7
2 488 1
2 489 3
2 490 6
2 491 8
2 492 3
2 493 10
2 494 10
2 495 1
2 496 3
2 497 7
2 498 6
2 499 1
2 500 5
3 1 9
3 2 6
3 4 6
3 5 6
3 6 7
3 7 5
3 8 3
3 9 5
3 10 1
3 11 1
3 12 4
3 13 10
3 14 4
3 15 10
3 16 10
3 17 2
3 18 8
3 19 8
3 20 1
3 21 1
3 22 2
3 23 1
3 24 5
3 25 10
3 26 9
3 27 7
3 28 7
3 29 9
3 30 4
3 31 5
3 32 5
3 33 9
3 34 1
3 35 10
3 36 5
3 37 10
3 38 7
3 39 7
3 40 2
3 41 8
3 42 2
3 43 8
3 44 9
3 45 7
3 46 9
3 47 1
3 48 5
3 49 1
3 50 3
3 51 9
3 52 8
3 53 4
3 54 8
3 55 6
3 56 6
3 57 3
3 58 3
3 59 8
3 60 5
3 61 4
3 62 4
3 63 3
3 64 4
3 65 8
3 66 5
3 67 5
3 68 2
3 69 9
3 70 10
3 71 1
3 72 10
3 73 5
3 74 1
3 75 8
3 76 6
3 77 3
3 78 4
3 79 5
3 80 2
3 81 10
3 82 6
3 83 1
3 84 9
3 85 9
3 86 10
3 87 3
3 88 8
3 89 10
3 90 1
3 91 9
3 92 6
3 93 5
3 94 8
3 95 4
3 96 8
3 97 8
3 98 5
3 99 7
3 100 6
3 101 8
3 102 10
3 103 9
3 104 3
3 105 6
3 106 1
3 107 2
3 108 1
3 109 2
3 110 1
3 111 10
3 112 1
3 113 5
3 114 1
3 115 4
3 116 2
3 117 3
3 118 4
3 119 8
3 120 7
3 121 3
3 122 1
3 123 2
3 124 1
3 125 9
3 126 9
3 127 7
3 128 1
3 129 3
3 130 9
3 131 3
3 132 10
3 133 10
3 134 8
3 135 9
3 136 9
3 137 10
3 138 8
3 139 1
3 140 10
3 141 6
3 142 1
3 143 9
3 144 2
3 145 7
3 146 6
3 147 6
3 148 2
3 149 2
3 150 9
3 151 5
3 152 10
3 153 3
3 154 9
3 155 2
3 156 8
3 157 5
3 158 3
3 159 9
3 160 8
3 161 5
3 162 6
3 163 7
3 164 4
3 165 10
3 166 7
3 167 10
3 168 1
3 169 1
3 170 6
3 171 1
3 172 9
3 173 1
3 174 10
3 175 6
3 176 4
3 177 8
3 178 1
3 179 2
3 180 5
3 181 3
3 182 9
3 183 1
3 184 9
3 185 2
3 186 3
3 187 6
3 188 5
3 189 1
3 190 3
3 191 10
3 192 2
3 193 5
3 194 5
3 195 9
3 196 2
3 197 6
3 198 4
3 199 2
3 200 5
3 201 7
3 202 9
3 203 9
3 204 5
3 205 5
3 206 10
3 207 9
3 208 10
3 209 4
3 210 3
3 211 4
3 212 10
3 213 9
3 214 1
3 215 10
3 216 10
3 217 10
3 218 9
3 219 4
3 220 1
3 221 2
3 222 5
3 223 8
3 224 7
3 225 4
3 226 4
3 227 2
3 228 3
3 229 9
3 230 4
3 231 7
3 232 3
3 233 7
3 234 5
3 235 2
3 236 7
3 237 1
3 238 5
3 239 6
3 240 6
3 241 9
3 242 5
3 243 5
3 244 8
3 245 8
3 246 1
3 247 4
3 248 6
3 249 2
3 250 9
3 251 2
3 252 9
3 253 3
3 254 8
3 255 6
3 256 5
3 257 4
3 258 1
3 259 8
3 260 4
3 261 4
3 262 2
3 263 1
3 264 3
3 265 9
3 266 4
3 267 7
3 268 1
3 269 10
3 270 5
3 271 7
3 272 5
3 273 7
3 274 5
3 275 6
3 276 7
3 277 1
3 278 6
3 279 7
3 280 10
3 281 1
3 282 3
3 283 5
3 284 10
3 285 8
3 286 2
3 287 5
3 288 9
3 289 4
3 290 10
3 291 2
3 292 1
3 293 5
3 294 9
3 295 4
3 296 3
3 297 3
3 298 10
3 299 5
3 300 1
3 301 9
3 302 7
3 303 3
3 304 1
3 305 6
3 306 4
3 307 9
3 308 9
3 309 8
3 310 2
3 311 6
3 312 4
3 313 10
3 314 7
3 315 1
3 316 6
3 317 2
3 318 4
3 319 1
3 320 5
3 321 7
3 322 4
3 323 2
3 324 1
3 325 7
3 326 9
3 327 9
3 328 1
3 329 8
3 330 5
3 331 1
3 332 3
3 333 10
3 334 9
3 335 10
3 336 10
3 337 10
3 338 3
3 339 5
3 340 5
3 341 2
3 342 7
3 343 7
3 344 2
3 345 9
3 346 3
3 347 7
3 348 1
3 349 4
3 350 1
3 351 1
3 352 3
3 353 6
3 354 9
3 355 10
3 356 5
3 357 6
3 358 2
3 359 8
3 360 3
3 361 6
3 362 5
3 363 1
3 364 5
3 365 2
3 366 7
3 367 4
3 368 5
3 369 6
3 370 6
3 371 10
3 372 2
3 373 6
3 374 4
3 375 7
3 376 3
3 377 3
3 378 5
3 379 6
3 380 4
3 381 4
3 382 2
3 383 5
3 384 8
3 385 7
3 386 2
3 387 2
3 388 5
3 389 1
3 390 7
3 391 2
3 392 8
3 393 9
3 394 5
3 395 10
3 396 9
3 397 4
3 398 2
3 399 9
3 400 4
3 401 1
3 402 4
3 403 8
3 404 6
3 405 2
3 406 1
3 407 5
3 408 7
3 409 7
3 410 2
3 411 6
3 412 2
3 413 3
3 414 6
3 415 6
3 416 5
3 417 10
3 418 1
3 419 1
3 420 9
3 421 3
3 422 10
3 423 10
3 424 3
3 425 5
3 426 4
3 427 5
3 428 10
3 429 3
3 430 6
3 431 5
3 432 2
3 433 6
3 434 9
3 435 4
3 436 10
3 437 4
3 438 10
3 439 2
3 440 10
3 441 3
3 442 10
3 443 2
3 444 9
3 445 8
3 446 4
3 447 10
3 448 10
3 449 3
3 450 7
3 451 9
3 452 8
3 453 9
3 454 8
3 455 7
3 456 3
3 457 7
3 458 10
3 459 2
3 460 6
3 461 3
3 462 10
3 463 5
3 464 9
3 465 8
3 466 5
3 467 9
3 468 8
3 469 10
3 470 4
3 471 5
3 472 7
3 473 3
3 474 6
3 475 9
3 476 4
3 477 2
3 478 7
3 479 6
3 480 9
3 481 3
3 482 4
3 483 5
3 484 9
3 485 10
3 486 9
3 487 3
3 488 1
3 489 9
3 490 2
3 491 1
3 492 6
3 493 8
3 494 10
3 495 1
3 496 3
3 497 7
3 498 8
3 499 5
3 500 3
4 1 2
4 2 2
4 3 2
4 5 3
4 6 5
4 7 4
4 8 8
4 9 2
4 10 7
4 11 2
4 12 5
4 13 1
4 14 7
4 15 4
4 16 8
4 17 4
4 18 6
4 19 2
4 20 7
4 21 8
4 22 3
4 23 10
4 24 9
4 25 5
4 26 10
4 27 7
4 28 9
4 29 1
4 30 1
4 31 4
4 32 8
4 33 6
4 34 10
4 35 10
4 36 2
4 37 10
4 38 7
4 39 5
4 40 10
4 41 7
4 42 9
4 43 10
4 44 7
4 45 9
4 46 4
4 47 1
4 48 1
4 49 8
4 50 10
4 51 3
4 52 3
4 53 4
4 54 6
4 55 6
4 56 6
4 57 9
4 58 6
4 59 1
4 60 9
4 61 2
4 62 4
4 63 6
4 64 8
4 65 3
4 66 3
4 67 4
4 68 5
4 69 6
4 70 6
4 71 9
4 72 2
4 73 5
4 74 6
4 75 4
4 76 8
4 77 6
4 78 2
4 79 9
4 80 10
4 81 10
4 82 10
4 83 1
4 84 6
4 85 2
4 86 8
4 87 3
4 88 9
4 89 7
4 90 8
4 91 9
4 92 3
4 93 6
4 94 8
4 95 4
4 96 7
4 97 4
4 98 3
4 99 7
4 100 3
4 101 6
4 102 10
4 103 9
4 104 8
4 105 1
4 106 3
4 107 5
4 108 3
4 109 9
4 110 10
4 111 8
4 112 10
4 113 4
4 114 9
4 115 5
4 116 1
4 117 10
4 118 1
4 119 1
4 120 9
4 121 5
4 122 6
4 123 8
4 124 8
4 125 9
4 126 9
4 127 5
4 128 7
4 129 10
4 130 6
4 131 1
4 132 6
4 133 10
4 134 6
4 135 6
4 136 3
4 137 2
4 138 6
4 139 5
4 140 1
4 141 5
4 142 3
4 143 6
4 144 9
4 145 6
4 146 4
4 147 4
4 148 4
4 149 2
4 150 10
4 151 7
4 152 7
4 153 1
4 154 3
4 155 1
4 156 8
4 157 10
4 158 9
4 159 4
4 160 3
4 161 6
4 162 9
4 163 4
4 164 9
4 165 4
4 166 4
4 167 4
4 168 7
4 169 6
4 170 7
4 171 1
4 172 2
4 173 10
4 174 5
4 175 1
4 176 5
4 177 3
4 178 1
4 179 3
4 180 8
4 181 1
4 182 3
4 183 3
4 184 3
4 185 5
4 186 4
4 187 5
4 188 6
4 189 3
4 190 5
4 191 1
4 192 5
4 193 2
4 194 5
4 195 7
4 196 2
4 197 5
4 198 10
4 199 3
4 200 2
4 201 7
4 202 5
4 203 7
4 204 1
4 205 2
4 206 2
4 207 5
4 208 8
4 209 6
4 210 1
4 211 1
4 212 6
4 213 3
4 214 4
4 215 1
4 216 6
4 217 1
4 218 7
4 219 9
4 220 7
4 221 9
4 222 5
4 223 7
4 224 8
4 225 5
4 226 4
4 227 2
4 228 2
4 229 4
4 230 1
4 231 7
4 232 6
4 233 2
4 234 1
4 235 8
4 236 1
4 237 6
4 238 8
4 239 4
4 240 4
4 241 3
4 242 9
4 243 1
4 244 2
4 245 7
4 246 6
4 247 9
4 248 8
4 249 7
4 250 1
4 251 8
4 252 8
4 253 6
4 254 1
4 255 6
4 256 10
4 257 8
4 258 7
4 259 6
4 260 8
4 261 7
4 262 3
4 263 4
4 264 8
4 265 8
4 266 2
4 267 10
4 268 2
4 269 5
4 270 5
4 271 10
4 272 4
4 273 6
4 274 8
4 275 4
4 276 8
4 277 1
4 278 3
4 279 5
4 280 7
4 281 9
4 282 7
4 283 1
4 284 10
4 285 6
4 286 4
4 287 2
4 288 5
4 289 3
4 290 5
4 291 4
4 292 1
4 293 6
4 294 2
4 295 4
4 296 2
4 297 7
4 298 4
4 299 4
4 300 5
4 301 4
4 302 2
4 303 2
4 304 4
4 305 10
4 306 10
4 307 3
4 308 6
4 309 7
4 310 9
4 311 7
4 312 7
4 313 3
4 314 6
4 315 7
4 316 3
4 317 8
4 318 2
4 319 9
4 320 3
4 321 6
4 322 3
4 323 9
4 324 2
4 325 6
4 326 10
4 327 9
4 328 4
4 329 4
4 330 2
4 331 9
4 332 7
4 333 10
4 334 1
4 335 8
4 336 5
4 337 4
4 338 8
4 339 5
4 340 4
4 341 2
4 342 7
4 343 10
4 344 1
4 345 7
4 346 9
4 347 3
4 348 6
4 349 7
4 350 7
4 351 8
4 352 6
4 353 4
4 354 1
4 355 3
4 356 1
4 357 9
4 358 7
4 359 6
4 360 2
4 361 10
4 362 5
4 363 6
4 364 8
4 365 8
4 366 7
4 367 5
4 368 8
4 369 6
4 370 9
4 371 7
4 372 3
4 373 9
4 374 7
4 375 4
4 376 1
4 377 4
4 378 8
4 379 10
4 380 1
4 381 1
4 382 6
4 383 5
4 384 8
4 385 2
4 386 4
4 387 3
4 388 5
4 389 10
4 390 6
4 391 10
4 392 2
4 393 9
4 394 7
4 395 7
4 396 2
4 397 10
4 398 2
4 399 3
4 400 10
4 401 5
4 402 1
4 403 7
4 404 5
4 405 4
4 406 3
4 407 4
4 408 9
4 409 10
4 410 2
4 411 4
4 412 2
4 413 8
4 414 5
4 415 7
4 416 6
4 417 6
4 418 7
4 419 7
4 420 8
4 421 4
4 422 4
4 423 3
4 424 5
4 425 6
4 426 1
4 427 10
4 428 9
4 429 6
4 430 10
4 431 1
4 432 9
4 433 2
4 434 5
4 435 2
4 436 6
4 437 1
4 438 2
4 439 4
4 440 10
4 441 6
4 442 1
4 443 4
4 444 4
4 445 9
4 446 8
4 447 3
4 448 1
4 449 9
4 450 10
4 451 8
4 452 6
4 453 2
4 454 9
4 455 8
4 456 3
4 457 9
4 458 8
4 459 2
4 460 9
4 461 7
4 462 4
4 463 7
4 464 10
4 465 5
4 466 6
4 467 4
4 468 4
4 469 9
4 470 3
4 471 8
4 472 7
4 473 7
4 474 4
4 475 6
4 476 3
4 477 4
4 478 8
4 479 5
4 480 1
4 481 6
4 482 6
4 483 9
4 484 6
4 485 7
4 486 1
4 487 8
4 488 3
4 489 2
4 490 7
4 491 8
4 492 1
4 493 2
4 494 2
4 495 8
4 496 7
4 497 9
4 498 6
4 499 4
4 500 4
5 1 2
5 2 1
5 3 7
5 4 10
5 6 5
5 7 10
5 8 9
5 9 10
5 10 5
5 11 7
5 12 8
5 13 2
5 14 3
5 15 2
5 16 6
5 17 10
5 18 4
5 19 6
5 20 9
5 21 4
5 22 7
5 23 4
5 24 8
5 25 9
5 26 7
5 27 8
5 28 1
5 29 2
5 30 2
5 31 2
5 32 10
5 33 4
5 34 9
5 35 3
5 36 1
5 37 8
5 38 4
5 39 3
5 40 9
5 41 4
5 42 7
5 43 7
5 44 7
5 45 7
5 46 6
5 47 7
5 48 5
5 49 3
5 50 2
5 51 8
5 52 4
5 53 1
5 54 6
5 55 3
5 56 6
5 57 1
5 58 10
5 59 6
5 60 4
5 61 1
5 62 10
5 63 7
5 64 3
5 65 4
5 66 2
5 67 4
5 68 1
5 69 4
5 70 5
5 71 6
5 72 3
5 73 6
5 74 3
5 75 9
5 76 6
5 77 10
5 78 6
5 79 7
5 80 3
5 81 2
5 82 2
5 83 4
5 84 3
5 85 3
5 86 9
5 87 9
5 88 9
5 89 9
5 90 5
5 91 2
5 92 7
5 93 9
5 94 1
5 95 1
5 96 10
5 97 2
5 98 5
5 99 1
5 100 10
5 101 6
5 102 3
5 103 4
5 104 10
5 105 1
5 106 3
5 107 5
5 108 5
5 109 4
5 110 10
5 111 10
5 112 6
5 113 8
5 114 9
5 115 10
5 116 2
5 117 10
5 118 5
5 119 4
5 120 10
5 121 1
5 122 5
5 123 1
5 124 4
5 125 10
5 126 9
5 127 1
5 128 2
5 129 8
5 130 7
5 131 7
5 132 2
5 133 2
5 134 8
5 135 4
5 136 7
5 137 1
5 138 7
5 139 1
5 140 8
5 141 8
5 142 4
5 143 9
5 144 4
5 145 4
5 146 3
5 147 8
5 148 3
5 149 9
5 150 9
5 151 2
5 152 4
5 153 6
5 154 5
5 155 2
5 156 7
5 157 7
5 158 10
5 159 8
5 160 9
5 161 10
5 162 1
5 163 10
5 164 8
5 165 2
5 166 3
5 167 4
5 168 5
5 169 1
5 170 6
5 171 8
5 172 9
5 173 6
5 174 8
5 175 1
5 176 4
5 177 4
5 178 3
5 179 3
5 180 6
5 181 9
5 182 9
5 183 7
5 184 1
5 185 10
5 186 1
5 187 7
5 188 8
5 189 4
5 190 9
5 191 7
5 192 7
5 193 8
5 194 5
5 195 8
5 196 1
5 197 4
5 198 3
5 199 5
5 200 5
5 201 5
5 202 4
5 203 6
5 204 10
5 205 7
5 206 5
5 207 9
5 208 2
5 209 7
5 210 4
5 211 7
5 212 3
5 213 3
5 214 5
5 215 3
5 216 6
5 217 3
5 218 9
5 219 6
5 220 9
5 221 5
5 222 9
5 223 10
5 224 3
5 225 7
5 226 9
5 227 7
5 228 1
5 229 4
5 230 10
5 231 2
5 232 8
5 233 3
5 234 3
5 235 3
5 236 9
5 237 9
5 238 4
5 239 6
5 240 3
5 241 5
5 242 5
5 243 3
5 244 10
5 245 4
5 246 5
5 247 6
5 248 5
5 249 3
5 250 10
5 251 3
5 252 9
5 253 7
5 254 10
5 255 1
5 256 10
5 257 5
5 258 8
5 259 5
5 260 6
5 261 1
5 262 4
5 263 7
5 264 3
5 265 3
5 266 9
5 267 5
5 268 3
5 269 2
5 270 2
5 271 4
5 272 3
5 273 6
5 274 4
5 275 7
5 276 1
5 277 7
5 278 9
5 279 4
5 280 1
5 281 10
5 282 9
5 283 8
5 284 7
5 285 8
5 286 10
5 287 2
5 288 10
5 289 4
5 290 2
5 291 9
5 292 4
5 293 4
5 294 10
5 295 9
5 296 5
5 297 9
5 298 8
5 299 4
5 300 5
5 301 10
5 302 3
5 303 10
5 304 9
5 305 6
5 306 5
5 307 3
5 308 8
5 309 8
5 310 5
5 311 6
5 312 6
5 313 9
5 314 8
5 315 2
5 316 9
5 317 5
5 318 1
5 319 10
5 320 1
5 321 7
5 322 4
5 323 6
5 324 5
5 325 3
5 326 1
5 327 5
5 328 9
5 329 6
5 330 10
5 331 9
5 332 7
5 333 1
5 334 1
5 335 7
5 336 7
